id,version,domain,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9
ae5b95867779,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Pathogen Exposure,Absorbed,From Workplace,,,
66850a749c87,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Pathogen Exposure,Shared,Shared Household Environment,,,
24bf97171f47,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Pathogen Exposure,Shared,Shared Workplace,,,
e54d435a0332,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Pathogen Exposure,Shared,Shared Community,,,
bd844c239da5,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Pathogen Exposure,Prenatal / Early Life,In Utero,,,
ca60c1d48f35,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Pathogen Exposure,Prenatal / Early Life,Birth Environment,,,
8254d953101e,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Pathogen Exposure,Prenatal / Early Life,Early Childhood Setting,,,
65bbe807bf5e,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Personal Experience,Single Event,,,
7d35a6f93665,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Personal Experience,Repeated Exposure,,,
dabfe09c4414,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Personal Experience,Chronic Exposure,,,
a4ca8f1b6fbc,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Inherited,Maternal Line,,,
ca717f1e8c7a,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Inherited,Paternal Line,,,
92372da8097f,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Inherited,Ancestral Survival Pattern,,,
073d2d5f23d5,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Absorbed,From Family System,,,
d0b24f6cb024,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Absorbed,From Community,,,
692057f14a4d,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Absorbed,From Culture / Media,,,
cbe7a3b46b9a,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Absorbed,From Workplace,,,
438c5276ac5b,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Shared,Shared Household Environment,,,
509b64cd459e,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Shared,Shared Workplace,,,
fb4afa2272c3,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Shared,Shared Community,,,
7123f307a479,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Prenatal / Early Life,In Utero,,,
1abce5b16859,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Prenatal / Early Life,Birth Environment,,,
002f8931a3f9,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Allergen Load,Prenatal / Early Life,Early Childhood Setting,,,
eb514aa93656,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Personal Experience,Single Event,,,
295110248471,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Personal Experience,Repeated Exposure,,,
ac96eb812f43,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Personal Experience,Chronic Exposure,,,
76f9fcbf354f,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Inherited,Maternal Line,,,
9b98f5e8705f,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Inherited,Paternal Line,,,
0865b2044d86,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Inherited,Ancestral Survival Pattern,,,
a7fd2b47a8a3,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Absorbed,From Family System,,,
bac471c0faa8,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Absorbed,From Community,,,
001d6911c4d8,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Absorbed,From Culture / Media,,,
edde9a161aaa,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Absorbed,From Workplace,,,
5996600f68d6,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Shared,Shared Household Environment,,,
045feac5ef5b,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Shared,Shared Workplace,,,
1a573b09eb4b,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Shared,Shared Community,,,
08374da4b652,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Prenatal / Early Life,In Utero,,,
a291d49e63b8,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Prenatal / Early Life,Birth Environment,,,
4f75b9e0bc7a,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Poor Sanitation,Prenatal / Early Life,Early Childhood Setting,,,
48cee0095564,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Personal Experience,Single Event,,,
10a9dd5b4a05,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Personal Experience,Repeated Exposure,,,
55341a58910b,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Personal Experience,Chronic Exposure,,,
df2b0c69616a,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Inherited,Maternal Line,,,
e193b06cbda1,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Inherited,Paternal Line,,,
e3237b4cbd8f,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Inherited,Ancestral Survival Pattern,,,
fa8718cb636a,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Absorbed,From Family System,,,
5a091bad4e01,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Absorbed,From Community,,,
1a29063aa438,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Absorbed,From Culture / Media,,,
2e075020a8ef,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Absorbed,From Workplace,,,
1841f4ca365f,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Shared,Shared Household Environment,,,
9b5034afac3a,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Shared,Shared Workplace,,,
f9f55a579cfc,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Shared,Shared Community,,,
c2e31cba8321,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Prenatal / Early Life,In Utero,,,
9a42607c39c1,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Prenatal / Early Life,Birth Environment,,,
e3872f890653,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Biological Stressors,Crowding / Overexposure,Prenatal / Early Life,Early Childhood Setting,,,
992b7f8e737d,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Personal Experience,Single Event,,,
4ec71ff431e6,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Personal Experience,Repeated Exposure,,,
0bf230b1cae7,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Personal Experience,Chronic Exposure,,,
5fc454e41962,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Inherited,Maternal Line,,,
2d1d5c7dbe82,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Inherited,Paternal Line,,,
6489b7d57ac5,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Inherited,Ancestral Survival Pattern,,,
b84bba017014,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Absorbed,From Family System,,,
85027d72054e,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Absorbed,From Community,,,
8c5fca4dc3db,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Absorbed,From Culture / Media,,,
b8190de784d2,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Absorbed,From Workplace,,,
05b973acae7b,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Shared,Shared Household Environment,,,
fb7f2a174bf2,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Shared,Shared Workplace,,,
7a4bfdb58030,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Shared,Shared Community,,,
12223df67281,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Prenatal / Early Life,In Utero,,,
b4fc9e865900,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Prenatal / Early Life,Birth Environment,,,
0a6b93945e43,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Unsafe Relationships,Prenatal / Early Life,Early Childhood Setting,,,
711b7b5bc4fa,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Chronic Conflict,Personal Experience,Single Event,,,
13a1dc354bac,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Chronic Conflict,Personal Experience,Repeated Exposure,,,
f08c36d3c1d9,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Chronic Conflict,Personal Experience,Chronic Exposure,,,
d8b6e5e6593e,v1.0,Environmental / External Load,Environmental / External Load,Perceived Threat,Social Environment Stressors,Chronic Conflict,Inherited,Maternal Line,,,
